,area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,bbox_area,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-0-2,inertia_tensor-1-0,inertia_tensor-1-1,inertia_tensor-1-2,inertia_tensor-2-0,inertia_tensor-2-1,inertia_tensor-2-2,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,inertia_tensor_eigvals-2,major_axis_length,minor_axis_length,extent,solidity,surface area,cuboidness,sphericity,flatness,ap,dv,ml,AP:DV,AP:ML,DV:ML,transverse,AP_anisotropy,transverse_spread,transverse_xsection,X,Y,Z,label
0,21333,0,0,0,39,63,29,71253,211.9702985005463,55.33853520585153,10.324668510313636,55.33853520585153,103.28976592498742,12.249336778041565,10.324668510313636,12.249336778041565,249.30878708335882,258.37664676371537,226.43683734356142,79.75536740161577,64.29639451959531,35.722344245945735,0.29939792008757526,0.8338088723861637,296.559,0.29939792008757526,12.543179524090803,1.7998929207142544,63,39,29,1.6153846153846154,2.1724137931034484,1.3448275862068966,34.0,1.8529411764705883,1131,338.6190476190476,58.791,30.556,169.24,5
0,27470,0,0,0,36,44,46,72864,169.44934238747925,-1.1470607416450203,5.62843982030766,-1.1470607416450203,138.27950379200448,-13.946863656006771,5.62843982030766,-13.946863656006771,142.434892914917,171.13142619498802,152.96120850720513,126.0711043922077,52.326884286376234,44.912555819896546,0.37700373298199386,0.8968624506186947,303.087,0.37700373298199386,14.526330527910108,1.1650836460123049,44,36,46,1.2222222222222223,0.9565217391304348,0.782608695652174,41.0,1.0731707317073171,1656,624.3181818181819,,,,7
0,19361,0,0,0,35,39,40,54600,141.12294170313226,28.795028338942462,20.01340883423618,28.795028338942462,128.8048899384026,-22.000624201808815,20.01340883423618,-22.000624201808815,124.10514862623596,164.527284619151,145.81929291988058,83.68640272873925,51.307275837900576,36.59210903541675,0.3545970695970696,0.9060321025785015,245.277,0.3545970695970696,14.216056978505444,1.402140439301854,39,35,40,1.1142857142857143,0.975,0.875,37.5,1.04,1400,496.43589743589746,,,,8
0,28055,0,0,0,41,46,35,66010,158.11708140955017,-8.90337432191477,14.629417661497655,-8.90337432191477,131.3493855492564,16.435064060745052,14.629417661497655,16.435064060745052,180.33224319378508,189.8016048527312,158.38814607044944,121.60895922941098,55.10740129641117,44.11058090379876,0.4250113619148614,0.8921927174431548,308.758,0.4250113619148614,14.46125843563393,1.2493011918522563,46,41,35,1.1219512195121952,1.3142857142857143,1.1714285714285715,38.0,1.2105263157894737,1435,609.8913043478261,,,,9
0,18130,0,0,0,36,49,39,68796,174.57389142702593,17.08358566813378,8.136050203089837,17.08358566813378,105.5687404688027,-46.38649571687473,8.136050203089837,-46.38649571687473,165.3926229422912,190.75737716845657,178.13716161610859,76.6407160535547,55.245977543123495,35.01787339141078,0.26353276353276356,0.8357149442242094,250.937,0.26353276353276356,13.299989321376433,1.5776508449160789,49,36,39,1.3611111111111112,1.2564102564102564,0.9230769230769231,37.5,1.3066666666666666,1404,370.0,,,,10
0,24556,0,0,0,46,56,44,113344,244.17914346279744,82.48514166574749,-40.687513527427434,82.48514166574749,173.26172611705405,45.64334190137846,-40.687513527427434,45.64334190137846,228.84750530224738,300.04874016350976,254.1421776951503,92.0974570234389,69.28766010348565,38.38696800184957,0.2166501976284585,0.7941528411112189,326.859,0.2166501976284585,12.499580176784677,1.8049787130920896,56,46,44,1.2173913043478262,1.2727272727272727,1.0454545454545454,45.0,1.2444444444444445,2024,438.5,,,,11
0,20135,0,0,0,37,54,34,67932,163.4472024734458,42.96359278619011,5.741723507866475,42.96359278619011,107.43953841739601,5.15536866651715,5.741723507866475,5.15536866651715,175.64822341176202,190.52174187902625,171.8897097978542,84.12351262572338,55.21184537818329,36.68754832380564,0.2963993405169876,0.8304462591767714,268.657,0.2963993405169876,13.322540616737209,1.504920549361367,54,37,34,1.4594594594594594,1.588235294117647,1.088235294117647,35.5,1.5211267605633803,1258,372.8703703703704,,,,12
0,16101,0,0,0,30,43,51,65790,191.10688674487835,6.46297479938461,-30.65415165951319,6.46297479938461,148.1620285425674,-42.5091017916485,-30.65415165951319,-42.5091017916485,120.55396299462832,211.42452650522054,163.14033310609543,85.25801867075803,58.16177803406227,36.934107525864604,0.24473324213406292,0.7636234289779464,249.944,0.24473324213406292,12.33701166429319,1.5747443739728144,43,30,51,1.4333333333333333,0.8431372549019608,0.5882352941176471,40.5,1.0617283950617284,1530,374.4418604651163,,,,13
